profile_id,listing_id,view_time,index,num_beds,price,property_type,planning_area,subzone,name_of_nearest_mrt,num_baths,tenure,built_year,size_sqft,per_price
116,151560,3,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,958135,9,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,540747,9,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,464921,1,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,173934,5,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,444776,6,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,146686,2,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,303124,2,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,282978,9,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,784748,3,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,173934,6,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,626078,4,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,728606,1,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
116,979021,9,0,"3.0,4.0,1.0","1628667,63239326","executive condo,hdb",,,,,,,,
117,978144,1,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,334177,3,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,675703,6,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,330839,7,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,236642,10,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,507575,4,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,776286,6,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,777374,4,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,186288,5,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,766060,3,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,821423,1,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,672529,9,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,781745,10,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,433473,2,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
117,199009,3,0,"2.0,3.0,1.0","1316942,115500001","condo,apartment",,,,,,,,
118,303598,9,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,710056,3,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,876751,4,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,848506,7,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,786219,6,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,531089,1,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,936723,3,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,172408,6,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,531089,8,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,383334,2,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,586740,6,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,586740,4,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,241638,9,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,303598,9,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
118,296983,2,0,"3.0,2.0,1.0","0,987498",,"bukit merah,southern islands",,"hillview,outram park,changi airport",,"99-year leasehold,freehold","1971,2029.0",,"0,10815"
119,434143,7,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,816508,4,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,907661,4,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,244411,5,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,488379,3,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,816508,9,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,507362,1,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,945564,5,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,416761,5,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,486990,2,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,816508,10,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,793952,9,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,932270,1,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,462035,2,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
119,620562,7,0,"3.0,2.0,1.0,5.0",,condo,,kampong java,,,,,,
120,492318,10,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,977919,6,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,713921,4,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,860483,10,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,494656,10,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,582638,9,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,169294,8,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,262944,6,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,256152,3,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,275538,1,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,965728,10,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,539764,10,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,441489,6,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,928069,8,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
120,403636,8,0,,"0,59237002","condo,hdb",,,,,,"1979,2029.0",,
121,166690,2,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,144833,6,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,709055,8,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,396583,8,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,809892,4,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,442974,9,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,535791,7,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,874270,7,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,165318,3,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,119449,9,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,597388,3,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,515336,4,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,373170,8,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,442974,3,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
121,667339,6,0,,"0,916585","condo,bungalow,hdb",,woodlands south,,,,,,
122,147159,6,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,100809,2,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,707657,1,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,707657,8,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,987799,4,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,987799,10,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,590775,1,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,258891,7,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,401767,5,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,879957,8,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,258891,7,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,401767,2,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,258891,8,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,100809,5,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
122,982123,8,0,"4.0,3.0",,"condo,bungalow,terraced house",,,,,,"1987,1990",,
123,279407,1,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,118014,9,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,610782,1,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,654962,7,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,939147,8,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,735427,2,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,697583,10,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,150158,4,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,186288,8,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,133314,10,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,623269,10,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,690617,7,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,697929,2,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,183948,6,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
123,494413,10,0,"2.0,3.0",,,serangoon,"upper paya lebar,dover",,,,,,
124,381056,4,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,712833,10,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,669771,8,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,517904,4,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,842319,10,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,523555,2,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,932243,1,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,466572,2,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,537756,6,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,266085,10,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,847246,7,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,140947,5,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,732845,10,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,689254,6,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
124,702148,6,0,"3.0,4.0,5.0",,,,,,"2.0,3.0",,,,
125,427565,5,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,634857,1,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,965247,9,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,740536,8,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,116347,1,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,559455,3,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,173026,1,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,740536,5,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,577582,6,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,890821,2,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,152310,5,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,727332,8,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,213265,9,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,210344,4,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
125,478261,7,0,"2.0,3.0,1.0","2716756,115500001","condo,bungalow",,,,,,,,"0,2101"
126,211514,5,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,228450,9,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,261552,8,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,870699,7,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,196634,9,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,547392,2,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,606244,5,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,265806,1,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,673923,2,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,315031,10,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,365442,2,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,428957,10,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,841325,9,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,270665,7,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
126,724204,10,0,"2.0,1.0","0,35899422","condo,semi-detached house",,nassim,,,,,,
127,735680,3,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,933783,9,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,209214,8,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,679238,5,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,615290,8,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,646253,6,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,621125,7,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,990002,1,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,858217,1,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,607205,5,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,207713,6,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,570086,9,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,435619,1,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,210399,2,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
127,123608,7,0,"3.0,4.0","0,9270928","condo,hdb",,,"stevens,sixth avenue",,,,,
128,882972,2,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,742943,2,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,449909,1,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,449909,9,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,730077,2,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,449909,6,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,833621,6,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,720626,3,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,250359,8,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,585036,10,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,585036,4,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,906409,7,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,185723,2,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,531377,2,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
128,313898,8,0,"2.0,1.0,4.0","0,33718158","condo,cluster house",newton,,,,,,"0,2562","920,2684"
129,982371,5,0,,"0,31618958",condo,,mountbatten,,,,,,
129,141835,7,0,,"0,31618958",condo,,mountbatten,,,,,,
129,401956,10,0,,"0,31618958",condo,,mountbatten,,,,,,
129,559339,8,0,,"0,31618958",condo,,mountbatten,,,,,,
129,820084,9,0,,"0,31618958",condo,,mountbatten,,,,,,
129,856070,1,0,,"0,31618958",condo,,mountbatten,,,,,,
129,451087,4,0,,"0,31618958",condo,,mountbatten,,,,,,
129,146559,7,0,,"0,31618958",condo,,mountbatten,,,,,,
129,649721,5,0,,"0,31618958",condo,,mountbatten,,,,,,
129,484203,5,0,,"0,31618958",condo,,mountbatten,,,,,,
129,300442,7,0,,"0,31618958",condo,,mountbatten,,,,,,
129,166205,9,0,,"0,31618958",condo,,mountbatten,,,,,,
129,930126,8,0,,"0,31618958",condo,,mountbatten,,,,,,
129,563123,10,0,,"0,31618958",condo,,mountbatten,,,,,,
129,661383,4,0,,"0,31618958",condo,,mountbatten,,,,,,
130,791559,9,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,519224,8,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,442582,8,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,533083,7,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,440861,4,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,693224,5,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,193150,3,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,102839,6,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,126387,6,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,384804,8,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,232966,6,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,263397,1,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,230695,3,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,917105,10,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
130,846557,6,0,"4.0,5.0,2.0",,condo,,,,"1.0,2.0",99-year leasehold,"1991,2029.0",,"0,8782"
131,462978,5,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,628325,10,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,916414,6,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,461697,10,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,304613,9,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,641213,8,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,271337,5,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,929741,2,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,572095,8,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,100568,9,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,643867,7,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,532807,4,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,622214,6,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,351848,10,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
131,455575,2,0,"2.0,3.0","1246717,26962429","condo,semi-detached house",,,,,,,,
132,945099,5,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,762312,3,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,348563,1,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,495578,7,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,227919,9,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,189546,10,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,936660,10,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,556314,8,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,284563,4,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,985898,9,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,882724,8,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,373579,9,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,914540,2,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,843613,7,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
132,348563,2,0,"3.0,1.0,5.0","426367,21142080","condo,hdb",,,,2.0,freehold,,,
133,187446,9,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,847576,5,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,173107,4,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,544053,4,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,577729,6,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,414943,4,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,275296,7,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,565173,4,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,315578,3,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,172603,10,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,625322,8,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,463175,8,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,870562,2,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,152010,5,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
133,727900,10,0,"1.0,3.0",,,,,,"2.0,3.0",,,,
134,981891,8,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,710376,8,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,582276,7,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,955901,2,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,751402,1,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,564759,6,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,119899,5,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,258449,7,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,949734,4,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,378308,9,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,873970,10,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,889865,3,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,658337,4,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,150035,4,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
134,328553,3,0,,"0,45703102",,,"chinatown,yunnan",,,,,,
135,177960,1,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,386231,3,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,142540,3,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,862025,3,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,406580,1,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,659313,10,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,950151,10,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,862025,6,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
135,246449,10,0,"3.0,5.0","4057806,17851988","condo,semi-detached house",,,dakota,,,,,"625,28969.57410881801"
